timestamp,msg_name,payload,ack,msg_type,uniq_id
13:35:53.783938,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:53.784965,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:53.785972,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57387,5,65,0000
13:35:53.786963,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60694,5,65,0000
13:35:53.787926,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:53.788926,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:53.798899,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:53.800909,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:54.027135,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:54.027135,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:54.027135,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57388,5,65,0000
13:35:54.027135,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60690,5,65,0000
13:35:54.027135,MSG_PRESSURE_GET_LC1_REL_RAW_VAL,0,5,65,0000
13:35:54.042759,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:54.042759,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:54.046218,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:54.269786,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:54.269786,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:54.269786,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57388,5,65,0000
13:35:54.269786,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60689,5,65,0000
13:35:54.285417,MSG_PRESSURE_GET_LC2_REL_RAW_VAL,0,5,65,0000
13:35:54.285417,MSG_PRESSURE_GET_LC1_REL_PA_VAL,0.0,5,65,0000
13:35:54.285417,MSG_PRESSURE_GET_LC2_REL_PA_VAL,0.0,5,65,0000
13:35:54.534209,MSG_PRESSURE_GET_AIR_ACT_PA_VAL,0.0,5,65,0000
13:35:54.535206,MSG_PRESSURE_GET_AIR_REL_PA_VAL,0.0,5,65,0000
13:35:54.536204,MSG_PRESSURE_GET_LC1_ACT_RAW_VAL,57388,5,65,0000
13:35:54.537202,MSG_PRESSURE_GET_LC2_ACT_RAW_VAL,60687,5,65,0000
